Jumlah Epoch	Jumlah Batch Size	Jumlah Neuron pada FC	Jumlah Input pada Flatten	Akurasi (%)						
128	5	8	32	71.25
128	5	8	64	85
128	5	16	2	15
128	5	16	4	21.25
128	5	16	8	12.5
128	5	16	16	48.75
128	5	16	32	12.5
128	5	16	64	73.75
128	5	32	2	13.75
128	5	32	4	12.5
128	5	32	8	33.75
128	5	32	16	38.75
128	5	32	32	43.75
128	5	32	64	41.25
128	10	2	2	12.5
128	10	2	4	71.25
128	10	2	8	100
128	10	2	16	100
128	10	2	32	100
128	10	2	64	100
128	10	4	2	37.5
128	10	4	4	30
128	10	4	8	61.25
128	10	4	16	100
128	10	4	32	100
128	10	4	64	100
128	10	8	2	12.5
128	10	8	4	37.5
128	10	8	8	12.5
128	10	8	16	12.5
128	10	8	32	12.5
128	10	8	64	98.75
128	10	16	2	8.75
128	10	16	4	22.5
128	10	16	8	31.25
128	10	16	16	71.25
128	10	16	32	52.5
128	10	16	64	96.25
128	10	32	2	13.75
128	10	32	4	23.75
128	10	32	8	12.5
128	10	32	16	46.25
128	10	32	32	12.5
128	10	32	64	81.25
128	15	2	2	52.5
128	15	2	4	97.5
128	15	2	8	100
128	15	2	16	100
128	15	2	32	12.5
128	15	2	64	100
128	15	4	2	27.5
128	15	4	4	53.75
128	15	4	8	12.5
128	15	4	16	12.5
128	15	4	32	100
128	15	4	64	100
128	15	8	2	12.5
128	15	8	4	12.5
128	15	8	8	12.5
128	15	8	16	100
128	15	8	32	100
128	15	8	64	100
128	15	16	2	5
128	15	16	4	46.25
128	15	16	8	30
128	15	16	16	60
128	15	16	32	100
128	15	16	64	98.75
128	15	32	2	22.5
128	15	32	4	26.25
128	15	32	8	30
128	15	32	16	61.25
128	15	32	32	50
128	15	32	64	87.5
128	20	2	2	26.25
128	20	2	4	86.25
128	20	2	8	100
128	20	2	16	100
128	20	2	32	100
128	20	2	64	100
128	20	4	2	43.75
128	20	4	4	76.25
128	20	4	8	97.5
128	20	4	16	100
128	20	4	32	98.75
128	20	4	64	100
128	20	8	2	27.5
128	20	8	4	75
128	20	8	8	12.5
128	20	8	16	12.5
128	20	8	32	100
128	20	8	64	100
128	20	16	2	12.5
128	20	16	4	18.75
128	20	16	8	65
128	20	16	16	83.75
128	20	16	32	100
128	20	16	64	100
128	20	32	2	12.5
128	20	32	4	13.75
128	20	32	8	28.75
128	20	32	16	27.5
128	20	32	32	83.75
128	20	32	64	100
128	25	2	2	12.5
128	25	2	4	98.75
128	25	2	8	100
128	25	2	16	100
128	25	2	32	12.5
128	25	2	64	100
128	25	4	2	50
128	25	4	4	95
128	25	4	8	12.5
128	25	4	16	100
128	25	4	32	100
128	25	4	64	100
128	25	8	2	12.5
128	25	8	4	51.25
128	25	8	8	12.5
128	25	8	16	100
128	25	8	32	100
128	25	8	64	100
128	25	16	2	18.75
128	25	16	4	43.75
128	25	16	8	22.5
128	25	16	16	100
128	25	16	32	97.5
128	25	16	64	100
128	25	32	2	35
128	25	32	4	23.75
128	25	32	8	37.5
128	25	32	16	12.5
128	25	32	32	12.5
128	25	32	64	100
128	30	2	2	53.75
128	30	2	4	97.5
128	30	2	8	100
128	30	2	16	12.5
128	30	2	32	100
128	30	2	64	100
128	30	4	2	12.5
128	30	4	4	70
128	30	4	8	100
128	30	4	16	100
128	30	4	32	100
128	30	4	64	100
128	30	8	2	25
128	30	8	4	86.25
128	30	8	8	100
128	30	8	16	100
128	30	8	32	100
128	30	8	64	100
128	30	16	2	12.5
128	30	16	4	27.5
128	30	16	8	25
128	30	16	16	100
128	30	16	32	100
128	30	16	64	100
128	30	32	2	12.5
128	30	32	4	30
128	30	32	8	82.5
128	30	32	16	86.25
128	30	32	32	12.5
128	30	32	64	100
128	35	2	2	28.75
128	35	2	4	93.75
128	35	2	8	100
128	35	2	16	100
128	35	2	32	100
128	35	2	64	12.5
128	35	4	2	50
128	35	4	4	96.25
128	35	4	8	100
128	35	4	16	100
128	35	4	32	100
128	35	4	64	100
128	35	8	2	25
128	35	8	4	97.5
128	35	8	8	98.75
128	35	8	16	100
128	35	8	32	12.5
128	35	8	64	100
128	35	16	2	55
128	35	16	4	27.5
128	35	16	8	48.75
128	35	16	16	98.75
128	35	16	32	100
128	35	16	64	100
128	35	32	2	25
128	35	32	4	36.25
128	35	32	8	76.25
128	35	32	16	96.25
128	35	32	32	100
128	35	32	64	100
128	40	2	2	60
128	40	2	4	12.5
128	40	2	8	100
128	40	2	16	100
128	40	2	32	100
128	40	2	64	100
128	40	4	2	27.5
128	40	4	4	98.75
128	40	4	8	67.5
128	40	4	16	100
128	40	4	32	100
128	40	4	64	12.5
128	40	8	2	47.5
128	40	8	4	12.5
128	40	8	8	98.75
128	40	8	16	100
128	40	8	32	100
128	40	8	64	100
128	40	16	2	18.75
128	40	16	4	91.25
128	40	16	8	12.5
128	40	16	16	98.75
128	40	16	32	100
128	40	16	64	100
128	40	32	2	21.25
128	40	32	4	32.5
128	40	32	8	38.75
128	40	32	16	100
128	40	32	32	100
128	40	32	64	100
128	50	2	2	12.5
128	50	2	4	100
128	50	2	8	100
128	50	2	16	100
128	50	2	32	100
128	50	2	64	100
128	50	4	2	85
128	50	4	4	93.75
128	50	4	8	100
128	50	4	16	100
128	50	4	32	100
128	50	4	64	98.75
128	50	8	2	12.5
128	50	8	4	76.25
128	50	8	8	12.5
128	50	8	16	12.5
128	50	8	32	12.5
128	50	8	64	100
128	50	16	2	45
128	50	16	4	87.5
128	50	16	8	98.75
128	50	16	16	100
128	50	16	32	100
128	50	16	64	100
128	50	32	2	13.75
128	50	32	4	46.25
128	50	32	8	12.5
128	50	32	16	100
128	50	32	32	12.5
128	50	32	64	100
128	60	2	2	92.5
128	60	2	4	98.75
128	60	2	8	100
128	60	2	16	100
128	60	2	32	12.5
128	60	2	64	100
128	60	4	2	63.75
128	60	4	4	100
128	60	4	8	12.5
128	60	4	16	12.5
128	60	4	32	100
128	60	4	64	100
128	60	8	2	51.25
128	60	8	4	12.5
128	60	8	8	12.5
128	60	8	16	100
128	60	8	32	100
128	60	8	64	100
128	60	16	2	20
128	60	16	4	97.5
128	60	16	8	100
128	60	16	16	100
128	60	16	32	100
128	60	16	64	100
128	60	32	2	21.25
128	60	32	4	25
128	60	32	8	100
128	60	32	16	100
128	60	32	32	97.5
128	60	32	64	100
128	100	2	2	45
128	100	2	4	100
128	100	2	8	100
128	100	2	16	98.75
128	100	2	32	100
128	100	2	64	100
128	100	4	2	70
128	100	4	4	98.75
128	100	4	8	100
128	100	4	16	100
128	100	4	32	98.75
128	100	4	64	100
128	100	8	2	76.25
128	100	8	4	98.75
128	100	8	8	12.5
128	100	8	16	12.5
128	100	8	32	100
128	100	8	64	100
128	100	16	2	12.5
128	100	16	4	80
128	100	16	8	100
128	100	16	16	100
128	100	16	32	100
128	100	16	64	100
128	100	32	2	12.5
128	100	32	4	42.5
128	100	32	8	100
128	100	32	16	100
128	100	32	32	100
128	100	32	64	100
Jumlah Input pada Flatten	Jumlah Epoch	Jumlah Batch Size	Jumlah Neuron pada FC	Akurasi (%)
256	5	2	2	23.75
256	5	2	4	12.5
256	5	2	8	12.5
256	5	2	16	12.5
256	5	2	32	100
256	5	2	64	12.5
256	5	4	2	12.5
256	5	4	4	12.5
256	5	4	8	48.75
256	5	4	16	60
256	5	4	32	98.75
256	5	4	64	87.5
256	5	8	2	25
256	5	8	4	37.5
256	5	8	8	40
256	5	8	16	47.5
256	5	8	32	78.75
256	5	8	64	97.5
256	5	16	2	12.5
256	5	16	4	25
256	5	16	8	12.5
256	5	16	16	37.5
256	5	16	32	56.25
256	5	16	64	61.25
256	5	32	2	12.5
256	5	32	4	12.5
256	5	32	8	12.5
256	5	32	16	12.5
256	5	32	32	52.5
256	5	32	64	12.5
256	10	2	2	26.25
256	10	2	4	85
256	10	2	8	100
256	10	2	16	100
256	10	2	32	100
256	10	2	64	12.5
256	10	4	2	25
256	10	4	4	45
256	10	4	8	12.5
256	10	4	16	91.25
256	10	4	32	100
256	10	4	64	100
256	10	8	2	12.5
256	10	8	4	12.5
256	10	8	8	70
256	10	8	16	73.75
256	10	8	32	100
256	10	8	64	12.5
256	10	16	2	31.25
256	10	16	4	12.5
256	10	16	8	43.75
256	10	16	16	51.25
256	10	16	32	27.5
256	10	16	64	12.5
256	10	32	2	12.5
256	10	32	4	25
256	10	32	8	43.75
256	10	32	16	33.75
256	10	32	32	46.25
256	10	32	64	48.75
256	15	2	2	46.25
256	15	2	4	25
256	15	2	8	97.5
256	15	2	16	100
256	15	2	32	100
256	15	2	64	12.5
256	15	4	2	32.5
256	15	4	4	12.5
256	15	4	8	100
256	15	4	16	100
256	15	4	32	12.5
256	15	4	64	100
256	15	8	2	16.25
256	15	8	4	12.5
256	15	8	8	42.5
256	15	8	16	100
256	15	8	32	100
256	15	8	64	100
256	15	16	2	15
256	15	16	4	27.5
256	15	16	8	27.5
256	15	16	16	60
256	15	16	32	100
256	15	16	64	12.5
256	15	32	2	20
256	15	32	4	21.25
256	15	32	8	12.5
256	15	32	16	30
256	15	32	32	85
256	15	32	64	12.5
256	20	2	2	12.5
256	20	2	4	67.5
256	20	2	8	100
256	20	2	16	12.5
256	20	2	32	100
256	20	2	64	100
256	20	4	2	57.5
256	20	4	4	83.75
256	20	4	8	100
256	20	4	16	100
256	20	4	32	100
256	20	4	64	100
256	20	8	2	37.5
256	20	8	4	12.5
256	20	8	8	12.5
256	20	8	16	90
256	20	8	32	98.75
256	20	8	64	12.5
256	20	16	2	12.5
256	20	16	4	13.75
256	20	16	8	30
256	20	16	16	86.25
256	20	16	32	76.25
256	20	16	64	100
256	20	32	2	12.5
256	20	32	4	12.5
256	20	32	8	12.5
256	20	32	16	12.5
256	20	32	32	100
256	20	32	64	12.5
256	25	2	2	26.25
256	25	2	4	25
256	25	2	8	100
256	25	2	16	100
256	25	2	32	100
256	25	2	64	100
256	25	4	2	12.5
256	25	4	4	25
256	25	4	8	100
256	25	4	16	12.5
256	25	4	32	100
256	25	4	64	100
256	25	8	2	30
256	25	8	4	73.75
256	25	8	8	100
256	25	8	16	100
256	25	8	32	12.5
256	25	8	64	100
256	25	16	2	12.5
256	25	16	4	37.5
256	25	16	8	61.25
256	25	16	16	75
256	25	16	32	100
256	25	16	64	100
256	25	32	2	12.5
256	25	32	4	12.5
256	25	32	8	50
256	25	32	16	96.25
256	25	32	32	87.5
256	25	32	64	12.5
256	30	2	2	12.5
256	30	2	4	12.5
256	30	2	8	100
256	30	2	16	100
256	30	2	32	100
256	30	2	64	100
256	30	4	2	57.5
256	30	4	4	62.5
256	30	4	8	100
256	30	4	16	100
256	30	4	32	100
256	30	4	64	100
256	30	8	2	43.75
256	30	8	4	77.5
256	30	8	8	100
256	30	8	16	98.75
256	30	8	32	100
256	30	8	64	100
256	30	16	2	28.75
256	30	16	4	26.25
256	30	16	8	71.25
256	30	16	16	100
256	30	16	32	100
256	30	16	64	100
256	30	32	2	37.5
256	30	32	4	46.25
256	30	32	8	73.75
256	30	32	16	12.5
256	30	32	32	98.75
256	30	32	64	12.5
256	35	2	2	12.5
256	35	2	4	100
256	35	2	8	78.75
256	35	2	16	100
256	35	2	32	100
256	35	2	64	100
256	35	4	2	58.75
256	35	4	4	52.5
256	35	4	8	100
256	35	4	16	100
256	35	4	32	100
256	35	4	64	12.5
256	35	8	2	26.25
256	35	8	4	78.75
256	35	8	8	91.25
256	35	8	16	100
256	35	8	32	100
256	35	8	64	12.5
256	35	16	2	25
256	35	16	4	68.75
256	35	16	8	40
256	35	16	16	91.25
256	35	16	32	12.5
256	35	16	64	100
256	35	32	2	22.5
256	35	32	4	22.5
256	35	32	8	37.5
256	35	32	16	47.5
256	35	32	32	87.5
256	35	32	64	100
256	40	2	2	52.5
256	40	2	4	12.5
256	40	2	8	12.5
256	40	2	16	12.5
256	40	2	32	100
256	40	2	64	12.5
256	40	4	2	75
256	40	4	4	12.5
256	40	4	8	100
256	40	4	16	100
256	40	4	32	100
256	40	4	64	100
256	40	8	2	56.25
256	40	8	4	95
256	40	8	8	98.75
256	40	8	16	100
256	40	8	32	100
256	40	8	64	100
256	40	16	2	12.5
256	40	16	4	41.25
256	40	16	8	12.5
256	40	16	16	100
256	40	16	32	100
256	40	16	64	100
256	40	32	2	12.5
256	40	32	4	12.5
256	40	32	8	62.5
256	40	32	16	36.25
256	40	32	32	100
256	40	32	64	12.5
256	50	2	2	43.75
256	50	2	4	100
256	50	2	8	100
256	50	2	16	100
256	50	2	32	100
256	50	2	64	12.5
256	50	4	2	67.5
256	50	4	4	98.75
256	50	4	8	12.5
256	50	4	16	100
256	50	4	32	100
256	50	4	64	100
256	50	8	2	67.5
256	50	8	4	12.5
256	50	8	8	100
256	50	8	16	100
256	50	8	32	100
256	50	8	64	12.5
256	50	16	2	33.75
256	50	16	4	12.5
256	50	16	8	92.5
256	50	16	16	98.75
256	50	16	32	98.75
256	50	16	64	12.5
256	50	32	2	23.75
256	50	32	4	25
256	50	32	8	82.5
256	50	32	16	100
256	50	32	32	100
256	50	32	64	100
256	60	2	2	72.5
256	60	2	4	42.5
256	60	2	8	100
256	60	2	16	100
256	60	2	32	100
256	60	2	64	12.5
256	60	4	2	80
256	60	4	4	12.5
256	60	4	8	100
256	60	4	16	100
256	60	4	32	12.5
256	60	4	64	100
256	60	8	2	27.5
256	60	8	4	12.5
256	60	8	8	100
256	60	8	16	100
256	60	8	32	100
256	60	8	64	100
256	60	16	2	37.5
256	60	16	4	36.25
256	60	16	8	75
256	60	16	16	100
256	60	16	32	100
256	60	16	64	12.5
256	60	32	2	30
256	60	32	4	58.75
256	60	32	8	12.5
256	60	32	16	60
256	60	32	32	100
256	60	32	64	12.5
256	100	2	2	12.5
256	100	2	4	92.5
256	100	2	8	100
256	100	2	16	12.5
256	100	2	32	100
256	100	2	64	98.75
256	100	4	2	85
256	100	4	4	100
256	100	4	8	100
256	100	4	16	100
256	100	4	32	100
256	100	4	64	100
256	100	8	2	96.25
256	100	8	4	12.5
256	100	8	8	12.5
256	100	8	16	100
256	100	8	32	100
256	100	8	64	12.5
256	100	16	2	12.5
256	100	16	4	82.5
256	100	16	8	100
256	100	16	16	100
256	100	16	32	100
256	100	16	64	100
256	100	32	2	12.5
256	100	32	4	95
256	100	32	8	12.5
256	100	32	16	12.5
256	100	32	32	100
256	100	32	64	12.5
Jumlah Input pada Flatten	Jumlah Epoch	Jumlah Batch Size	Jumlah Neuron pada FC	Akurasi (%)
512	5	2	2	12.5
512	5	2	4	12.5
512	5	2	8	12.5
512	5	2	16	87.5
512	5	2	32	98.75
512	5	2	64	100
512	5	4	2	12.5
512	5	4	4	12.5
512	5	4	8	33.75
512	5	4	16	38.75
512	5	4	32	12.5
512	5	4	64	85
512	5	8	2	12.5
512	5	8	4	25
512	5	8	8	36.25
512	5	8	16	53.75
512	5	8	32	58.75
512	5	8	64	96.25
512	5	16	2	12.5
512	5	16	4	12.5
512	5	16	8	37.5
512	5	16	16	50
512	5	16	32	33.75
512	5	16	64	83.75
512	5	32	2	12.5
512	5	32	4	12.5
512	5	32	8	43.75
512	5	32	16	13.75
512	5	32	32	57.5
512	5	32	64	57.5
512	10	2	2	12.5
512	10	2	4	58.75
512	10	2	8	91.25
512	10	2	16	12.5
512	10	2	32	100
512	10	2	64	100
512	10	4	2	25
512	10	4	4	12.5
512	10	4	8	71.25
512	10	4	16	97.5
512	10	4	32	12.5
512	10	4	64	100
512	10	8	2	12.5
512	10	8	4	42.5
512	10	8	8	38.75
512	10	8	16	96.25
512	10	8	32	68.75
512	10	8	64	100
512	10	16	2	25
512	10	16	4	35
512	10	16	8	45
512	10	16	16	12.5
512	10	16	32	12.5
512	10	16	64	96.25
512	10	32	2	20
512	10	32	4	26.25
512	10	32	8	8.75
512	10	32	16	50
512	10	32	32	65
512	10	32	64	12.5
512	15	2	2	58.75
512	15	2	4	93.75
512	15	2	8	12.5
512	15	2	16	100
512	15	2	32	100
512	15	2	64	100
512	15	4	2	25
512	15	4	4	66.25
512	15	4	8	12.5
512	15	4	16	12.5
512	15	4	32	100
512	15	4	64	100
512	15	8	2	18.75
512	15	8	4	60
512	15	8	8	57.5
512	15	8	16	98.75
512	15	8	32	100
512	15	8	64	12.5
512	15	16	2	12.5
512	15	16	4	25
512	15	16	8	70
512	15	16	16	12.5
512	15	16	32	98.75
512	15	16	64	100
512	15	32	2	12.5
512	15	32	4	12.5
512	15	32	8	12.5
512	15	32	16	55
512	15	32	32	63.75
512	15	32	64	93.75
512	20	2	2	57.5
512	20	2	4	58.75
512	20	2	8	100
512	20	2	16	100
512	20	2	32	100
512	20	2	64	100
512	20	4	2	58.75
512	20	4	4	67.5
512	20	4	8	12.5
512	20	4	16	100
512	20	4	32	100
512	20	4	64	12.5
512	20	8	2	37.5
512	20	8	4	70
512	20	8	8	91.25
512	20	8	16	100
512	20	8	32	98.75
512	20	8	64	100
512	20	16	2	13.75
512	20	16	4	48.75
512	20	16	8	33.75
512	20	16	16	81.25
512	20	16	32	97.5
512	20	16	64	100
512	20	32	2	21.25
512	20	32	4	21.25
512	20	32	8	50
512	20	32	16	46.25
512	20	32	32	98.75
512	20	32	64	97.5
512	25	2	2	77.5
512	25	2	4	86.25
512	25	2	8	100
512	25	2	16	100
512	25	2	32	100
512	25	2	64	100
512	25	4	2	12.5
512	25	4	4	76.25
512	25	4	8	100
512	25	4	16	100
512	25	4	32	100
512	25	4	64	100
512	25	8	2	12.5
512	25	8	4	27.5
512	25	8	8	28.75
512	25	8	16	100
512	25	8	32	100
512	25	8	64	100
512	25	16	2	20
512	25	16	4	12.5
512	25	16	8	53.75
512	25	16	16	95
512	25	16	32	12.5
512	25	16	64	12.5
512	25	32	2	16.25
512	25	32	4	12.5
512	25	32	8	65
512	25	32	16	52.5
512	25	32	32	82.5
512	25	32	64	100
512	30	2	2	12.5
512	30	2	4	93.75
512	30	2	8	100
512	30	2	16	100
512	30	2	32	100
512	30	2	64	100
512	30	4	2	25
512	30	4	4	92.5
512	30	4	8	100
512	30	4	16	100
512	30	4	32	12.5
512	30	4	64	100
512	30	8	2	25
512	30	8	4	72.5
512	30	8	8	12.5
512	30	8	16	98.75
512	30	8	32	100
512	30	8	64	100
512	30	16	2	12.5
512	30	16	4	43.75
512	30	16	8	50
512	30	16	16	12.5
512	30	16	32	100
512	30	16	64	100
512	30	32	2	36.25
512	30	32	4	27.5
512	30	32	8	56.25
512	30	32	16	12.5
512	30	32	32	98.75
512	30	32	64	12.5
512	35	2	2	73.75
512	35	2	4	95
512	35	2	8	100
512	35	2	16	100
512	35	2	32	100
512	35	2	64	100
512	35	4	2	12.5
512	35	4	4	86.25
512	35	4	8	100
512	35	4	16	100
512	35	4	32	100
512	35	4	64	100
512	35	8	2	12.5
512	35	8	4	98.75
512	35	8	8	100
512	35	8	16	100
512	35	8	32	100
512	35	8	64	100
512	35	16	2	32.5
512	35	16	4	62.5
512	35	16	8	95
512	35	16	16	100
512	35	16	32	90
512	35	16	64	100
512	35	32	2	17.5
512	35	32	4	37.5
512	35	32	8	21.25
512	35	32	16	12.5
512	35	32	32	91.25
512	35	32	64	98.75
512	40	2	2	12.5
512	40	2	4	87.5
512	40	2	8	12.5
512	40	2	16	100
512	40	2	32	100
512	40	2	64	100
512	40	4	2	26.25
512	40	4	4	100
512	40	4	8	93.75
512	40	4	16	100
512	40	4	32	12.5
512	40	4	64	100
512	40	8	2	12.5
512	40	8	4	61.25
512	40	8	8	100
512	40	8	16	100
512	40	8	32	100
512	40	8	64	100
512	40	16	2	23.75
512	40	16	4	36.25
512	40	16	8	87.5
512	40	16	16	100
512	40	16	32	100
512	40	16	64	100
512	40	32	2	20
512	40	32	4	12.5
512	40	32	8	85
512	40	32	16	100
512	40	32	32	100
512	40	32	64	100
512	50	2	2	12.5
512	50	2	4	100
512	50	2	8	100
512	50	2	16	12.5
512	50	2	32	100
512	50	2	64	100
512	50	4	2	28.75
512	50	4	4	68.75
512	50	4	8	100
512	50	4	16	100
512	50	4	32	12.5
512	50	4	64	100
512	50	8	2	25
512	50	8	4	93.75
512	50	8	8	100
512	50	8	16	100
512	50	8	32	100
512	50	8	64	100
512	50	16	2	25
512	50	16	4	88.75
512	50	16	8	100
512	50	16	16	12.5
512	50	16	32	12.5
512	50	16	64	100
512	50	32	2	35
512	50	32	4	47.5
512	50	32	8	56.25
512	50	32	16	100
512	50	32	32	100
512	50	32	64	12.5
512	60	2	2	71.25
512	60	2	4	100
512	60	2	8	12.5
512	60	2	16	100
512	60	2	32	100
512	60	2	64	100
512	60	4	2	33.75
512	60	4	4	100
512	60	4	8	12.5
512	60	4	16	12.5
512	60	4	32	100
512	60	4	64	100
512	60	8	2	31.25
512	60	8	4	100
512	60	8	8	100
512	60	8	16	100
512	60	8	32	100
512	60	8	64	12.5
512	60	16	2	12.5
512	60	16	4	95
512	60	16	8	100
512	60	16	16	12.5
512	60	16	32	100
512	60	16	64	100
512	60	32	2	41.25
512	60	32	4	12.5
512	60	32	8	12.5
512	60	32	16	100
512	60	32	32	100
512	60	32	64	100
512	100	2	2	90
512	100	2	4	82.5
512	100	2	8	100
512	100	2	16	100
512	100	2	32	100
512	100	2	64	100
512	100	4	2	96.25
512	100	4	4	100
512	100	4	8	12.5
512	100	4	16	100
512	100	4	32	100
512	100	4	64	12.5
512	100	8	2	88.75
512	100	8	4	100
512	100	8	8	100
512	100	8	16	100
512	100	8	32	100
512	100	8	64	100
512	100	16	2	71.25
512	100	16	4	97.5
512	100	16	8	95
512	100	16	16	100
512	100	16	32	100
512	100	16	64	100
512	100	32	2	26.25
512	100	32	4	91.25
512	100	32	8	100
512	100	32	16	100
512	100	32	32	100
512	100	32	64	100
Jumlah Input pada Flatten	Jumlah Epoch	Jumlah Batch Size	Jumlah Neuron pada FC	Akurasi (%)
1024	5	2	2	12.5
1024	5	2	4	22.5
1024	5	2	8	12.5
1024	5	2	16	100
1024	5	2	32	100
1024	5	2	64	12.5
1024	5	4	2	13.75
1024	5	4	4	26.25
1024	5	4	8	12.5
1024	5	4	16	12.5
1024	5	4	32	12.5
1024	5	4	64	100
1024	5	8	2	25
1024	5	8	4	25
1024	5	8	8	12.5
1024	5	8	16	61.25
1024	5	8	32	65
1024	5	8	64	100
1024	5	16	2	12.5
1024	5	16	4	12.5
1024	5	16	8	23.75
1024	5	16	16	28.75
1024	5	16	32	12.5
1024	5	16	64	12.5
1024	5	32	2	12.5
1024	5	32	4	12.5
1024	5	32	8	12.5
1024	5	32	16	47.5
1024	5	32	32	18.75
1024	5	32	64	12.5
1024	10	2	2	31.25
1024	10	2	4	12.5
1024	10	2	8	12.5
1024	10	2	16	100
1024	10	2	32	100
1024	10	2	64	100
1024	10	4	2	28.75
1024	10	4	4	26.25
1024	10	4	8	62.5
1024	10	4	16	100
1024	10	4	32	100
1024	10	4	64	100
1024	10	8	2	26.25
1024	10	8	4	21.25
1024	10	8	8	35
1024	10	8	16	37.5
1024	10	8	32	98.75
1024	10	8	64	12.5
1024	10	16	2	16.25
1024	10	16	4	27.5
1024	10	16	8	55
1024	10	16	16	95
1024	10	16	32	75
1024	10	16	64	100
1024	10	32	2	8.75
1024	10	32	4	25
1024	10	32	8	43.75
1024	10	32	16	91.25
1024	10	32	32	50
1024	10	32	64	85
1024	15	2	2	56.25
1024	15	2	4	86.25
1024	15	2	8	100
1024	15	2	16	100
1024	15	2	32	12.5
1024	15	2	64	100
1024	15	4	2	12.5
1024	15	4	4	50
1024	15	4	8	76.25
1024	15	4	16	100
1024	15	4	32	100
1024	15	4	64	100
1024	15	8	2	23.75
1024	15	8	4	31.25
1024	15	8	8	66.25
1024	15	8	16	82.5
1024	15	8	32	98.75
1024	15	8	64	100
1024	15	16	2	12.5
1024	15	16	4	35
1024	15	16	8	12.5
1024	15	16	16	71.25
1024	15	16	32	12.5
1024	15	16	64	100
1024	15	32	2	12.5
1024	15	32	4	35
1024	15	32	8	41.25
1024	15	32	16	12.5
1024	15	32	32	90
1024	15	32	64	98.75
1024	20	2	2	12.5
1024	20	2	4	90
1024	20	2	8	100
1024	20	2	16	100
1024	20	2	32	12.5
1024	20	2	64	100
1024	20	4	2	50
1024	20	4	4	97.5
1024	20	4	8	96.25
1024	20	4	16	12.5
1024	20	4	32	12.5
1024	20	4	64	100
1024	20	8	2	12.5
1024	20	8	4	55
1024	20	8	8	100
1024	20	8	16	95
1024	20	8	32	97.5
1024	20	8	64	12.5
1024	20	16	2	12.5
1024	20	16	4	22.5
1024	20	16	8	27.5
1024	20	16	16	80
1024	20	16	32	97.5
1024	20	16	64	98.75
1024	20	32	2	12.5
1024	20	32	4	23.75
1024	20	32	8	55
1024	20	32	16	12.5
1024	20	32	32	100
1024	20	32	64	73.75
1024	25	2	2	73.75
1024	25	2	4	12.5
1024	25	2	8	100
1024	25	2	16	100
1024	25	2	32	100
1024	25	2	64	12.5
1024	25	4	2	12.5
1024	25	4	4	12.5
1024	25	4	8	12.5
1024	25	4	16	100
1024	25	4	32	100
1024	25	4	64	100
1024	25	8	2	12.5
1024	25	8	4	66.25
1024	25	8	8	98.75
1024	25	8	16	100
1024	25	8	32	100
1024	25	8	64	100
1024	25	16	2	12.5
1024	25	16	4	25
1024	25	16	8	56.25
1024	25	16	16	100
1024	25	16	32	100
1024	25	16	64	95
1024	25	32	2	23.75
1024	25	32	4	37.5
1024	25	32	8	47.5
1024	25	32	16	85
1024	25	32	32	100
1024	25	32	64	12.5
1024	30	2	2	12.5
1024	30	2	4	96.25
1024	30	2	8	100
1024	30	2	16	12.5
1024	30	2	32	100
1024	30	2	64	100
1024	30	4	2	12.5
1024	30	4	4	12.5
1024	30	4	8	100
1024	30	4	16	100
1024	30	4	32	100
1024	30	4	64	100
1024	30	8	2	36.25
1024	30	8	4	12.5
1024	30	8	8	100
1024	30	8	16	12.5
1024	30	8	32	100
1024	30	8	64	12.5
1024	30	16	2	23.75
1024	30	16	4	27.5
1024	30	16	8	43.75
1024	30	16	16	91.25
1024	30	16	32	100
1024	30	16	64	12.5
1024	30	32	2	13.75
1024	30	32	4	27.5
1024	30	32	8	50
1024	30	32	16	71.25
1024	30	32	32	20
1024	30	32	64	100
1024	35	2	2	85
1024	35	2	4	91.25
1024	35	2	8	100
1024	35	2	16	100
1024	35	2	32	100
1024	35	2	64	100
1024	35	4	2	73.75
1024	35	4	4	86.25
1024	35	4	8	97.5
1024	35	4	16	100
1024	35	4	32	100
1024	35	4	64	12.5
1024	35	8	2	48.75
1024	35	8	4	12.5
1024	35	8	8	100
1024	35	8	16	100
1024	35	8	32	100
1024	35	8	64	100
1024	35	16	2	12.5
1024	35	16	4	53.75
1024	35	16	8	12.5
1024	35	16	16	100
1024	35	16	32	12.5
1024	35	16	64	100
1024	35	32	2	12.5
1024	35	32	4	28.75
1024	35	32	8	43.75
1024	35	32	16	98.75
1024	35	32	32	12.5
1024	35	32	64	100
1024	40	2	2	83.75
1024	40	2	4	28.75
1024	40	2	8	12.5
1024	40	2	16	100
1024	40	2	32	100
1024	40	2	64	12.5
1024	40	4	2	56.25
1024	40	4	4	97.5
1024	40	4	8	12.5
1024	40	4	16	12.5
1024	40	4	32	12.5
1024	40	4	64	100
1024	40	8	2	56.25
1024	40	8	4	75
1024	40	8	8	12.5
1024	40	8	16	100
1024	40	8	32	100
1024	40	8	64	100
1024	40	16	2	12.5
1024	40	16	4	12.5
1024	40	16	8	81.25
1024	40	16	16	100
1024	40	16	32	12.5
1024	40	16	64	100
1024	40	32	2	12.5
1024	40	32	4	12.5
1024	40	32	8	12.5
1024	40	32	16	92.5
1024	40	32	32	96.25
1024	40	32	64	12.5
1024	50	2	2	67.5
1024	50	2	4	12.5
1024	50	2	8	12.5
1024	50	2	16	100
1024	50	2	32	100
1024	50	2	64	100
